0;5122014;2;35;t;
0;6122014;2;35;t;
0;8122014;2;35;t;
0;9122014;2;37;t;
0;10122014;2;0;t;
0;11122014;2;35;t;
0;12122014;2;2;t;
0;13122014;2;37;t;
0;15122014;2;0;t;
0;17122014;2;35;t;
0;18122014;2;2;t;
0;19122014;2;0;t;
0;20122014;2;0;t;
0;5012015;2;43;t;
0;6012015;2;35;t;
0;7012015;2;2;t;
0;8012015;2;35;t;
0;9012015;2;35;t;
0;10012015;2;38;t;
0;12012015;2;35;t;
0;13012015;2;0;t;
0;14012015;2;35;t;
0;15012015;2;0;t;
0;16012015;2;2;t;
0;17012015;2;35;t;
0;19012015;2;35;t;
0;20012015;2;35;t;
0;21012015;2;9;t;
0;22012015;2;37;t;
0;23012015;2;2;t;
0;24012015;2;35;t;
0;26012015;2;0;t;
0;27012015;2;35;t;
0;28012015;2;41;t;
0;29012015;2;2;t;
0;30012015;2;0;t;
0;31012015;2;35;t;
0;2022015;2;35;t;
0;3022015;2;0;t;
0;4022015;2;35;t;
0;5022015;2;35;t;
0;6022015;2;5;t;
0;7022015;2;37;t;
0;9022015;2;35;t;
0;11022015;2;2;t;
0;12022015;2;41;t;
0;13022015;2;35;t;
0;17102014;3;45;t;
0;10072014;3;30;t;
0;3112014;3;40;t;
0;8052014;3;32;t;
0;17032015;3;35;t;
0;4112014;3;35;t;
0;24022014;3;0;t;
0;24062014;3;20;t;
0;9052014;3;32;t;
0;25072014;3;2;t;
0;30012014;3;30;t;
0;21032014;3;30;t;
0;10052014;3;4;t;
0;13012014;3;30;t;
0;8092014;3;38;t;
0;20032014;3;2;t;
0;23012014;3;32;t;
0;16062014;3;0;t;
0;28062014;3;2;t;
0;15082014;3;39;t;
0;16012014;3;30;t;
0;9062014;3;30;t;
0;18032014;3;38;t;
0;30062014;3;32;t;
0;13022014;3;30;t;
0;24072014;3;30;t;
0;14052014;3;30;t;
0;29092014;3;43;t;
0;15052014;3;33;t;
0;17032014;3;34;t;
0;16082014;3;2;t;
0;16052014;3;30;t;
0;25062014;3;46;t;
0;17052014;3;0;t;
0;20092014;3;35;t;
0;23072014;3;30;t;
0;18082014;3;38;t;
0;15032014;3;40;t;
0;22022014;3;32;t;
0;19052014;3;2;t;
0;10012014;3;30;t;
0;14072014;3;36;t;
0;22072014;3;30;t;
0;20052014;3;30;t;
0;14012014;3;30;t;
0;21052014;3;30;t;
0;19082014;3;35;t;
0;14022014;3;30;t;
0;14032014;3;40;t;
0;22052014;3;40;t;
0;23052014;3;30;t;
0;24052014;3;30;t;
0;27012014;3;30;t;
0;13032014;3;30;t;
0;24012014;3;32;t;
0;21072014;3;0;t;
0;30092014;3;35;t;
0;26062014;3;30;t;
0;1092014;3;41;t;
0;12032014;3;38;t;
0;27052014;3;20;t;
0;4092014;3;6;t;
0;20082014;3;2;t;
0;11032014;3;8;t;
0;28052014;3;36;t;
0;1102014;3;35;t;
0;10032014;3;39;t;
0;29052014;3;30;t;
0;6092014;3;35;t;
0;21082014;3;35;t;
0;30052014;3;32;t;
0;19072014;3;30;t;
0;31052014;3;30;t;
0;14062014;3;0;t;
0;22082014;3;47;t;
0;29012014;3;40;t;
0;8032014;3;30;t;
0;2072014;3;8;t;
0;15012014;3;30;t;
0;2062014;3;2;t;
0;17092014;3;4;t;
0;23082014;3;37;t;
0;15022014;3;30;t;
0;18072014;3;30;t;
0;2102014;3;10;t;
0;3062014;3;30;t;
0;4062014;3;16;t;
0;10062014;3;30;t;
0;7032014;3;30;t;
0;5062014;3;30;t;
0;21022014;3;10;t;
0;6032014;3;42;t;
0;17072014;3;8;t;
0;25082014;3;0;t;
0;6062014;3;30;t;
0;5032014;3;36;t;
0;19092014;3;35;t;
0;27062014;3;30;t;
0;25012014;3;30;t;
0;26082014;3;41;t;
0;27082014;3;35;t;
0;7062014;3;38;t;
0;5092014;3;37;t;
0;4032014;3;8;t;
0;13062014;3;30;t;
0;28082014;3;2;t;
0;15092014;3;41;t;
0;3022014;3;32;t;
0;18022014;3;30;t;
0;28012014;3;30;t;
0;3032014;3;0;t;
0;11012014;3;6;t;
0;13092014;3;0;t;
0;16072014;3;30;t;
0;4022014;3;30;t;
0;1022014;3;32;t;
0;5022014;3;0;t;
0;8072014;3;33;t;
0;2092014;3;35;t;
0;29082014;3;35;t;
0;1032014;3;2;t;
0;6022014;3;0;t;
0;12092014;3;35;t;
0;5072014;3;32;t;
0;4072014;3;30;t;
0;7022014;3;30;t;
0;4022015;3;35;t;
0;5112014;3;43;t;
0;11092014;3;35;t;
0;16012015;3;35;t;
0;6112014;3;35;t;
0;8022014;3;35;t;
0;16032015;3;35;t;
0;7112014;3;37;t;
0;17022014;3;32;t;
0;24022015;3;52;t;
0;8112014;3;0;t;
0;28022014;3;30;t;
0;17012015;3;35;t;
0;10112014;3;40;t;
0;30082014;3;37;t;
0;14032015;3;37;t;
0;11112014;3;38;t;
0;25092014;3;9;t;
0;17022015;3;38;t;
0;12112014;3;35;t;
0;4082014;3;6;t;
0;19012015;3;40;t;
0;13112014;3;35;t;
0;12042014;3;2;t;
0;13032015;3;35;t;
0;14112014;3;39;t;
0;5082014;3;43;t;
0;5022015;3;40;t;
0;17112014;3;0;t;
0;14042014;3;0;t;
0;20012015;3;35;t;
0;2082014;3;37;t;
0;12032015;3;41;t;
0;19112014;3;39;t;
0;12072014;3;32;t;
0;23022015;3;35;t;
0;20112014;3;38;t;
0;15042014;3;30;t;
0;21012015;3;35;t;
0;21112014;3;41;t;
0;11042014;3;40;t;
0;11032015;3;39;t;
0;22112014;3;37;t;
0;20012014;3;32;t;
0;13022015;3;2;t;
0;24112014;3;35;t;
0;16042014;3;39;t;
0;22012015;3;38;t;
0;25112014;3;37;t;
0;27022014;3;32;t;
0;10032015;3;35;t;
0;26112014;3;9;t;
0;6082014;3;44;t;
0;6022015;3;35;t;
0;27112014;3;35;t;
0;10042014;3;32;t;
0;23012015;3;39;t;
0;28112014;3;35;t;
0;20022014;3;32;t;
0;9032015;3;2;t;
0;29112014;3;35;t;
0;10092014;3;44;t;
0;21022015;3;44;t;
0;1122014;3;0;t;
0;3102014;3;35;t;
0;24012015;3;35;t;
0;2122014;3;35;t;
0;3072014;3;30;t;
0;7032015;3;35;t;
0;3122014;3;9;t;
0;9042014;3;30;t;
0;12022015;3;40;t;
0;4122014;3;35;t;
0;24092014;3;2;t;
0;26012015;3;37;t;
0;5122014;3;41;t;
0;8042014;3;30;t;
0;6032015;3;37;t;
0;6122014;3;37;t;
0;20062014;3;36;t;
0;7022015;3;35;t;
0;8122014;3;39;t;
0;15072014;3;30;t;
0;5032015;3;2;t;
0;9122014;3;37;t;
0;7082014;3;35;t;
0;20022015;3;35;t;
0;10122014;3;35;t;
0;17042014;3;30;t;
0;28012015;3;35;t;
0;11122014;3;37;t;
0;10022014;3;0;t;
0;3032015;3;35;t;
0;12122014;3;41;t;
0;21062014;3;32;t;
0;16022015;3;38;t;
0;13122014;3;4;t;
0;19042014;3;33;t;
0;29012015;3;35;t;
0;15122014;3;35;t;
0;7042014;3;40;t;
0;24042014;3;30;t;
0;2032015;3;40;t;
0;17122014;3;38;t;
0;25042014;3;30;t;
0;9042015;3;35;t;
0;9022015;3;37;t;
0;18122014;3;35;t;
0;8042015;3;37;t;
0;30012015;3;35;t;
0;19122014;3;35;t;
0;7042015;3;35;t;
0;28022015;3;4;t;
0;20122014;3;35;t;
0;6042015;3;40;t;
0;19022015;3;35;t;
0;5012015;3;35;t;
0;4042015;3;37;t;
0;3042014;3;30;t;
0;12082014;3;35;t;
0;2052014;3;30;t;
0;22092014;3;0;t;
0;17012014;3;8;t;
0;31012014;3;30;t;
0;30042014;3;30;t;
0;4042014;3;36;t;
0;18092014;3;30;t;
0;29042014;3;32;t;
0;28042014;3;30;t;
0;26042014;3;16;t;
0;30072014;3;30;t;
0;11062014;3;30;t;
0;11082014;3;35;t;
0;21012014;3;30;t;
0;31072014;3;30;t;
0;26022014;3;38;t;
0;5042014;3;2;t;
0;23042014;3;30;t;
0;9082014;3;30;t;
0;26092014;3;35;t;
0;22042014;3;32;t;
0;18012014;3;30;t;
0;3092014;3;37;t;
0;1082014;3;30;t;
0;8082014;3;35;t;
0;31012015;3;37;t;
0;4102014;3;35;t;
0;6012015;3;39;t;
0;24102014;3;35;t;
0;9092014;3;38;t;
0;8102014;3;35;t;
0;27032015;3;44;t;
0;2042014;3;0;t;
0;27022015;3;37;t;
0;6102014;3;37;t;
0;11022014;3;48;t;
0;29072014;3;36;t;
0;26032014;3;30;t;
0;7012015;3;38;t;
0;25102014;3;2;t;
0;18062014;3;36;t;
0;26032015;3;9;t;
0;28072014;3;62;t;
0;18022015;3;38;t;
0;7102014;3;35;t;
0;23102014;3;18;t;
0;27102014;3;35;t;
0;11072014;3;30;t;
0;8012015;3;35;t;
0;25032015;3;0;t;
0;22102014;3;0;t;
0;9072014;3;30;t;
0;2022015;3;44;t;
0;11102014;3;2;t;
0;3052014;3;8;t;
0;25032014;3;12;t;
0;9012015;3;35;t;
0;29102014;3;37;t;
0;22012014;3;38;t;
0;27092014;3;35;t;
0;24032015;3;35;t;
0;1072014;3;32;t;
0;26022015;3;37;t;
0;5052014;3;0;t;
0;10012015;3;35;t;
0;23032015;3;38;t;
0;20102014;3;41;t;
0;14022015;3;35;t;
0;24032014;3;34;t;
0;30102014;3;37;t;
0;13082014;3;37;t;
0;12022014;3;34;t;
0;12012015;3;44;t;
0;13102014;3;43;t;
0;23062014;3;36;t;
0;21032015;3;35;t;
0;31102014;3;35;t;
0;10102014;3;35;t;
0;14082014;3;35;t;
0;3022015;3;37;t;
0;26072014;3;38;t;
0;13012015;3;35;t;
0;6052014;3;30;t;
0;20032015;3;35;t;
0;18102014;3;35;t;
0;15102014;3;39;t;
0;9102014;3;9;t;
0;1112014;3;2;t;
0;7052014;3;32;t;
0;25022015;3;35;t;
0;19022014;3;46;t;
0;14012015;3;0;t;
0;16102014;3;35;t;
0;19032015;3;37;t;
0;11022015;3;35;t;
0;22032014;3;32;t;
0;15012015;3;37;t;
0;17122014;4;35;t;
0;9102014;4;38;t;
0;10102014;4;35;t;
0;4102014;4;35;t;
0;6102014;4;44;t;
0;7102014;4;37;t;
0;22102014;4;35;t;
0;11102014;4;35;t;
0;20102014;4;40;t;
0;13102014;4;35;t;
0;18102014;4;35;t;
0;15102014;4;38;t;
0;16102014;4;37;t;
0;17102014;4;35;t;
0;30082014;4;8;t;
0;1102014;4;35;t;
